lat,lng,dist_road_m,dist_cropland_m
4.8733604163484046,7.406609517565455,1744.5893760471602,26038.8192296617
4.8733604163484046,7.41559267040665,779.809094617344,27027.394560889512
4.8733604163484046,7.424575823247846,235.22794155964075,28016.41710452998
4.8733604163484046,7.43355897608904,284.7273352833227,29005.841114334195
4.8733604163484046,7.442542128930236,804.4008954581412,29995.62686251114
4.8733604163484046,7.451525281771431,890.2189163909337,30985.739683764208
4.8733604163484046,7.460508434612627,342.3371898602081,31976.149195533224
4.8733604163484046,7.469491587453821,511.85714042582816,32966.82865775839
4.8733604163484046,7.478474740295017,549.579896996676,33957.75444394108
4.8823435691896,7.17304754369438,286.6314451850636,1989.7713436473045
4.8823435691896,7.182030696535575,46.81532675883993,2224.631992038234
4.8823435691896,7.19101384937677,353.3200997351555,2813.961620207355
4.8823435691896,7.199997002217965,214.61283967739035,3587.111302984617
4.8823435691896,7.208980155059161,590.9880577000474,4449.263984076468
4.8823435691896,7.217963307900355,1230.3646541860426,5357.623307027099
4.8823435691896,7.226946460741551,1151.1028560908185,6292.2094688590905
4.8823435691896,7.235929613582746,1484.8620198299604,7242.877018146863
4.8823435691896,7.244912766423941,1027.659963138449,8204.037420685012
4.8823435691896,7.253895919265136,64.34758394943252,9172.392681301864
4.8823435691896,7.262879072106331,741.0313214513902,10145.88290884534
4.8823435691896,7.271862224947527,279.3481083460989,11123.15996019117
4.8823435691896,7.280845377788722,154.73642143658537,12103.306572998967
4.8823435691896,7.289828530629917,7.112281193715606,13085.677953396224
4.8823435691896,7.298811683471112,108.79881908396366,14069.808101036773
4.8823435691896,7.307794836312308,269.84462206684583,15055.352121421804
4.8823435691896,7.316777989153503,560.435284637565,16042.049432662896
4.8823435691896,7.325761141994698,148.49750925182144,17029.699571630732
4.8823435691896,7.334744294835893,227.6527311859623,18018.14585355552
4.8823435691896,7.343727447677089,476.09203422923696,19007.264071927868
4.8823435691896,7.352710600518284,303.21446002680983,19996.954518126004
4.8823435691896,7.361693753359479,423.3447075738981,20987.136238658193
4.8823435691896,7.370676906200674,882.0270411578463,21977.742832238255
4.8823435691896,7.3796600590418695,294.5133130181562,22968.71932651013
4.8823435691896,7.388643211883065,498.6403439028874,23960.019824699644
4.8823435691896,7.3976263647242595,1153.0258123438234,24951.605709853626
4.8823435691896,7.406609517565455,802.9466571264045,25943.44425861763
4.8823435691896,7.41559267040665,909.4655199973721,26935.507559724952
4.8823435691896,7.424575823247846,1166.9445988414636,27927.771661913877
4.8823435691896,7.43355897608904,1106.6568325365165,28920.21589649704
4.8823435691896,7.442542128930236,532.2116576369776,29912.822334243217
4.8823435691896,7.451525281771431,55.149294966402486,30905.575346529302
4.8823435691896,7.460508434612627,232.61382207108136,31898.461248154275
4.8823435691896,7.469491587453821,4.425775358376908,32891.468004636095
4.8913267220307945,7.164064390853184,185.6534934009334,1406.9716148522684
4.8913267220307945,7.17304754369438,24.147703396730627,994.8791697990264
4.8913267220307945,7.182030696535575,286.35487843299734,1406.9716148522684
4.8913267220307945,7.19101384937677,274.3486764512069,2224.6174530691787
4.8913267220307945,7.199997002217965,0.9184880870710438,3146.0841732223253
4.8913267220307945,7.208980155059161,343.833328243257,4101.991901808194
4.8913267220307945,7.217963307900355,1098.108179637462,5072.908300472225
